Ticker,YTD_Change,YTD_Return,1M_Change,1M_Return,3M_Change,3M_Return,6M_Change,6M_Return,12M_Change,12M_Return
AVY,-16.31326777094141,0.8368673222905859,-4.030900064353693,0.9596909993564631,-4.467428430065013,0.9553257156993499,9.509616067665295,1.095096160676653,-17.0295846693056,0.829704153306944
AAP,-38.985555382418966,0.6101444461758103,-22.49047604818729,0.7750952395181271,-16.409188398941353,0.8359081160105865,-16.147189708938747,0.8385281029106125,-39.814195441802156,0.6018580455819784
ATVI,10.619999787255097,1.106199997872551,0.5934751079424538,1.0059347510794245,-2.840021162723272,0.9715997883727673,-1.0218933757919824,0.9897810662420802,27.26963101200537,1.2726963101200537
EA,-8.291956328315763,0.9170804367168424,-5.692291270677052,0.9430770872932295,-3.0017981907588975,0.969982018092411,-4.254984221212066,0.9574501577878793,-1.496336566818579,0.9850366343318142
SPG,-27.217719308916788,0.7278228069108321,-2.9367711055906964,0.970632288944093,16.193600153180565,1.1619360015318057,19.661536583533668,1.1966153658353367,-23.454927456680576,0.7654507254331943
AMD,-53.81722603878133,0.4618277396121867,-4.124637967479616,0.9587536203252038,-9.924700459843617,0.9007529954015638,-22.301232066010922,0.7769876793398908,-49.9206058405423,0.500793941594577
URI,7.772798376137069,1.0777279837613707,2.012538670072739,1.0201253867007274,20.928489530639105,1.209284895306391,33.98255669521559,1.339825566952156,2.4524880938363136,1.0245248809383631
WHR,-38.02105371939709,0.6197894628060291,-7.890532368794934,0.9210946763120507,-1.6334668486093329,0.9836653315139067,-7.262730104583337,0.9273726989541666,-37.30165331962078,0.6269834668037921
WRK,-17.92260333802854,0.8207739666197146,-3.6909171409461816,0.9630908285905382,-7.780323495624297,0.922196765043757,-16.428573312062444,0.8357142668793756,-16.850065690277884,0.8314993430972212
RLI,13.966577376415534,1.1396657737641553,1.0778258100033966,1.010778258100034,14.787148064910616,1.1478714806491062,14.580903524312872,1.1458090352431287,15.212289459374318,1.1521228945937432
BIIB,17.19915032282271,1.171991503228227,-1.1470054186227152,0.9885299458137728,40.32171043307245,1.4032171043307244,45.05222186493414,1.4505222186493414,23.00318583476375,1.2300318583476375
CHRW,-11.019461743748638,0.8898053825625136,-2.2898432231667765,0.9771015677683322,-12.765760252614344,0.8723423974738566,-6.912931254228372,0.9308706874577163,-8.29989977584007,0.9170010022415993
